Pokemon, Move, Source 
Mothim,Hidden Power,level 20
Mothim,Confusion,level 23
Mothim,Gust,level 26
Mothim,Poison Powder,level 29
Mothim,Psybeam,level 32
Mothim,Camouflage,level 35
Mothim,Silver Wind,level 38
Mothim,Air Slash,level 41
Mothim,Psychic,level 44
Mothim,Lunge,level 47
Mothim,Bug Buzz,level 50
Mothim,Acrobatics,TM
Mothim,Aerial Ace,TM
Mothim,Attract,TM
Mothim,Confide,TM
Mothim,Double Team,TM
Mothim,Dream Eater,TM
Mothim,Energy Ball,TM
Mothim,Facade,TM
Mothim,Frustration,TM
Mothim,Giga Impact,TM
Mothim,Hidden Power,TM
Mothim,Hyper Beam,TM
Mothim,Infestation,TM
Mothim,Protect,TM
Mothim,Psychic,TM
Mothim,Psych Up,TM
Mothim,Rain Dance,TM
Mothim,Rest,TM
Mothim,Return,TM
Mothim,Roost,TM
Mothim,Round,TM
Mothim,Safeguard,TM
Mothim,Shadow Ball,TM
Mothim,Sleep Talk,TM
Mothim,Solar Beam,TM
Mothim,Substitute,TM
Mothim,Sunny Day,TM
Mothim,Swagger,TM
Mothim,Thief,TM
Mothim,Toxic,TM
Mothim,U-turn,TM
Mothim,Venoshock,TM
Mothim,Bug Bite,move tutor
Mothim,Defog,move tutor
Mothim,Electroweb,move tutor
Mothim,Giga Drain,move tutor
Mothim,Signal Beam,move tutor
Mothim,Skill Swap,move tutor
Mothim,Snore,move tutor
Mothim,Tailwind,move tutor
Mothim,Air Cutter,Past generation only
Mothim,Captivate,Past generation only
Mothim,Endure,Past generation only
Mothim,Flash,Past generation only
Mothim,Mud-Slap,Past generation only
Mothim,Natural Gift,Past generation only
Mothim,Ominous Wind,Past generation only
Mothim,Secret Power,Past generation only
Mothim,String Shot,Past generation only
Mothim,Struggle Bug,Past generation only
Mothim,Swift,Past generation only
Mothim,Twister,Past generation only
Combee,Bug Bite,level 1
Combee,Gust,level 1
Combee,Struggle Bug,level 1
Combee,Sweet Scent,level 1
Combee,Bug Buzz,TM
Combee,Sleep Talk,TM
Combee,Struggle Bug,TM
Combee,Tera Blast,TM
Combee,Air Cutter,Past generation only
Combee,Dual Wingbeat,Past generation only
Combee,Endeavor,Past generation only
Combee,Mud-Slap,Past generation only
Combee,Ominous Wind,Past generation only
Combee,Snore,Past generation only
Combee,String Shot,Past generation only
Combee,Swift,Past generation only
Combee,Tailwind,Past generation only
Vespiquen,Slash,level 1
Vespiquen,Bug Bite,level 1
Vespiquen,Confuse Ray,level 1
Vespiquen,Gust,level 1
Vespiquen,Poison Sting,level 1
Vespiquen,Struggle Bug,level 1
Vespiquen,Sweet Scent,level 1
Vespiquen,Fury Cutter,level 4
Vespiquen,Aromatic Mist,level 8
Vespiquen,Fell Stinger,level 12
Vespiquen,Fury Swipes,level 16
Vespiquen,Swagger,level 20
Vespiquen,Roost,level 24
Vespiquen,Air Slash,level 28
Vespiquen,Power Gem,level 32
Vespiquen,Toxic,level 36
Vespiquen,Attack Order,level 40
Vespiquen,Defend Order,level 40
Vespiquen,Destiny Bond,level 44
Vespiquen,Acrobatics,TM
Vespiquen,Aerial Ace,TM
Vespiquen,Agility,TM
Vespiquen,Air Slash,TM
Vespiquen,Bug Buzz,TM
Vespiquen,Confuse Ray,TM
Vespiquen,Endure,TM
Vespiquen,Facade,TM
Vespiquen,Fling,TM
Vespiquen,Giga Impact,TM
Vespiquen,Helping Hand,TM
Vespiquen,Hex,TM
Vespiquen,Hurricane,TM
Vespiquen,Hyper Beam,TM
Vespiquen,Pollen Puff,TM
Vespiquen,Pounce,TM
Vespiquen,Power Gem,TM
Vespiquen,Protect,TM
Vespiquen,Rain Dance,TM
Vespiquen,Rest,TM
Vespiquen,Reversal,TM
Vespiquen,Scary Face,TM
Vespiquen,Sleep Talk,TM
Vespiquen,Sludge Bomb,TM
Vespiquen,Spikes,TM
Vespiquen,Struggle Bug,TM
Vespiquen,Substitute,TM
Vespiquen,Sunny Day,TM
Vespiquen,Swift,TM
Vespiquen,Take Down,TM
Vespiquen,Taunt,TM
Vespiquen,Tera Blast,TM
Vespiquen,Thief,TM
Vespiquen,Toxic Spikes,TM
Vespiquen,U-turn,TM
Vespiquen,Venoshock,TM
Vespiquen,X-Scissor,TM
Vespiquen,Air Cutter,Past generation only
Vespiquen,Aromatherapy,Past generation only
Vespiquen,Assurance,Past generation only
Vespiquen,Attract,Past generation only
Vespiquen,Beat Up,Past generation only
Vespiquen,Captivate,Past generation only
Vespiquen,Confide,Past generation only
Vespiquen,Cross Poison,Past generation only
Vespiquen,Cut,Past generation only
Vespiquen,Defog,Past generation only
Vespiquen,Double Team,Past generation only
Vespiquen,Dual Wingbeat,Past generation only
Vespiquen,Endeavor,Past generation only
Vespiquen,Flash,Past generation only
Vespiquen,Frustration,Past generation only
Vespiquen,Heal Order,Past generation only
Vespiquen,Hidden Power,Past generation only
Vespiquen,Hone Claws,Past generation only
Vespiquen,Infestation,Past generation only
Vespiquen,Laser Focus,Past generation only
Vespiquen,Mud-Slap,Past generation only
Vespiquen,Natural Gift,Past generation only
Vespiquen,Ominous Wind,Past generation only
Vespiquen,Pin Missile,Past generation only
Vespiquen,Pursuit,Past generation only
Vespiquen,Quash,Past generation only
Vespiquen,Return,Past generation only
Vespiquen,Revenge,Past generation only
Vespiquen,Round,Past generation only
Vespiquen,Screech,Past generation only
Vespiquen,Secret Power,Past generation only
Vespiquen,Signal Beam,Past generation only
Vespiquen,Silver Wind,Past generation only
Vespiquen,Snore,Past generation only
Vespiquen,String Shot,Past generation only
Vespiquen,Tailwind,Past generation only
Vespiquen,Uproar,Past generation only
Pachirisu,Growl,level 1
Pachirisu,Thunder Shock,level 1
Pachirisu,Quick Attack,level 5
Pachirisu,Charm,level 9
Pachirisu,Spark,level 13
Pachirisu,Endure,level 17
Pachirisu,Nuzzle,level 19
Pachirisu,Swift,level 21
Pachirisu,Electro Ball,level 25
Pachirisu,Sweet Kiss,level 29
Pachirisu,Thunder Wave,level 33
Pachirisu,Super Fang,level 37
Pachirisu,Discharge,level 41
Pachirisu,Last Resort,level 45
Pachirisu,Thunder,level 49
Pachirisu,Aerial Ace,TM
Pachirisu,Agility,TM
Pachirisu,Charge Beam,TM
Pachirisu,Charm,TM
Pachirisu,Dig,TM
Pachirisu,Eerie Impulse,TM
Pachirisu,Electric Terrain,TM
Pachirisu,Electro Ball,TM
Pachirisu,Encore,TM
Pachirisu,Endure,TM
Pachirisu,Facade,TM
Pachirisu,Fake Tears,TM
Pachirisu,Fling,TM
Pachirisu,Giga Impact,TM
Pachirisu,Grass Knot,TM
Pachirisu,Gunk Shot,TM
Pachirisu,Helping Hand,TM
Pachirisu,Hyper Beam,TM
Pachirisu,Light Screen,TM
Pachirisu,Mud Shot,TM
Pachirisu,Mud-Slap,TM
Pachirisu,Play Rough,TM
Pachirisu,Protect,TM
Pachirisu,Rain Dance,TM
Pachirisu,Rest,TM
Pachirisu,Seed Bomb,TM
Pachirisu,Sleep Talk,TM
Pachirisu,Substitute,TM
Pachirisu,Sunny Day,TM
Pachirisu,Swift,TM
Pachirisu,Take Down,TM
Pachirisu,Tera Blast,TM
Pachirisu,Thief,TM
Pachirisu,Thunder,TM
Pachirisu,Thunderbolt,TM
Pachirisu,Thunder Fang,TM
Pachirisu,Thunder Punch,TM
Pachirisu,Thunder Wave,TM
Pachirisu,Trailblaze,TM
Pachirisu,U-turn,TM
Pachirisu,Volt Switch,TM
Pachirisu,Wild Charge,TM
Pachirisu,Baby-Doll Eyes,egg move
Pachirisu,Bite,egg move
Pachirisu,Charge,egg move
Pachirisu,Covet,egg move
Pachirisu,Defense Curl,egg move
Pachirisu,Fake Tears,egg move
Pachirisu,Flail,egg move
Pachirisu,Flatter,egg move
Pachirisu,Follow Me,egg move
Pachirisu,Rollout,egg move
Pachirisu,Tail Whip,egg move
Pachirisu,Follow Me,Event
Pachirisu,Nuzzle,Event
Pachirisu,Protect,Event
Pachirisu,Super Fang,Event
Pachirisu,Attract,Past generation only
Pachirisu,Bestow,Past generation only
Pachirisu,Bide,Past generation only
Pachirisu,Captivate,Past generation only
Pachirisu,Confide,Past generation only
Pachirisu,Cut,Past generation only
Pachirisu,Double Team,Past generation only
Pachirisu,Echoed Voice,Past generation only
Pachirisu,Electroweb,Past generation only
Pachirisu,Flash,Past generation only
Pachirisu,Frustration,Past generation only
Pachirisu,Headbutt,Past generation only
Pachirisu,Hidden Power,Past generation only
Pachirisu,Hyper Fang,Past generation only
Pachirisu,Ion Deluge,Past generation only
Pachirisu,Iron Tail,Past generation only
Pachirisu,Laser Focus,Past generation only
Pachirisu,Magnet Rise,Past generation only
Pachirisu,Natural Gift,Past generation only
Pachirisu,Return,Past generation only
Pachirisu,Round,Past generation only
Pachirisu,Secret Power,Past generation only
Pachirisu,Shock Wave,Past generation only
Pachirisu,Snore,Past generation only
Pachirisu,Swagger,Past generation only
Pachirisu,Toxic,Past generation only
Pachirisu,Uproar,Past generation only
Buizel,Tackle,level 1
Buizel,Growl,level 4
Buizel,Soak,level 7
Buizel,Quick Attack,level 11
Buizel,Water Gun,level 15
Buizel,Bite,level 18
Buizel,Swift,level 21
Buizel,Aqua Jet,level 24
Buizel,Double Hit,level 27
Buizel,Whirlpool,level 31
Buizel,Liquidation,level 35
Buizel,Aqua Tail,level 38
Buizel,Agility,level 41
Buizel,Hydro Pump,level 45
Buizel,Wave Crash,level 49
Buizel,Agility,TM
Buizel,Baton Pass,TM
Buizel,Blizzard,TM
Buizel,Brick Break,TM
Buizel,Bulk Up,TM
Buizel,Chilling Water,TM
Buizel,Crunch,TM
Buizel,Dig,TM
Buizel,Endure,TM
Buizel,Facade,TM
Buizel,Fling,TM
Buizel,Helping Hand,TM
Buizel,Hydro Pump,TM
Buizel,Ice Beam,TM
Buizel,Ice Fang,TM
Buizel,Ice Punch,TM
Buizel,Ice Spinner,TM
Buizel,Icy Wind,TM
Buizel,Liquidation,TM
Buizel,Low Kick,TM
Buizel,Low Sweep,TM
Buizel,Mud-Slap,TM
Buizel,Protect,TM
Buizel,Rain Dance,TM
Buizel,Rest,TM
Buizel,Rock Tomb,TM
Buizel,Sleep Talk,TM
Buizel,Substitute,TM
Buizel,Surf,TM
Buizel,Swift,TM
Buizel,Take Down,TM
Buizel,Taunt,TM
Buizel,Tera Blast,TM
Buizel,Thief,TM
Buizel,Waterfall,TM
Buizel,Water Pulse,TM
Buizel,Aqua Ring,egg move
Buizel,Baton Pass,egg move
Buizel,Fury Cutter,egg move
Buizel,Fury Swipes,egg move
Buizel,Headbutt,egg move
Buizel,Helping Hand,egg move
Buizel,Mud-Slap,egg move
Buizel,Slash,egg move
Buizel,Attract,Past generation only
Buizel,Brine,Past generation only
Buizel,Captivate,Past generation only
Buizel,Confide,Past generation only
Buizel,Dive,Past generation only
Buizel,Double Slap,Past generation only
Buizel,Double Team,Past generation only
Buizel,Echoed Voice,Past generation only
Buizel,Focus Punch,Past generation only
Buizel,Frustration,Past generation only
Buizel,Hail,Past generation only
Buizel,Hidden Power,Past generation only
Buizel,Iron Tail,Past generation only
Buizel,Me First,Past generation only
Buizel,Natural Gift,Past generation only
Buizel,Odor Sleuth,Past generation only
Buizel,Power-Up Punch,Past generation only
Buizel,Pursuit,Past generation only
Buizel,Razor Wind,Past generation only
Buizel,Return,Past generation only
Buizel,Rock Smash,Past generation only
Buizel,Round,Past generation only
Buizel,Scald,Past generation only
Buizel,Secret Power,Past generation only
Buizel,Snore,Past generation only
Buizel,Sonic Boom,Past generation only
Buizel,Strength,Past generation only
Buizel,Swagger,Past generation only
Buizel,Switcheroo,Past generation only
Buizel,Tail Slap,Past generation only
Buizel,Toxic,Past generation only
Buizel,Water Sport,Past generation only
Floatzel,Crunch,level 1
Floatzel,Growl,level 1
Floatzel,Ice Fang,level 1
Floatzel,Quick Attack,level 1
Floatzel,Soak,level 1
Floatzel,Water Gun,level 15
Floatzel,Bite,level 18
Floatzel,Swift,level 21
Floatzel,Aqua Jet,level 24
Floatzel,Double Hit,level 29
Floatzel,Whirlpool,level 35
Floatzel,Liquidation,level 41
Floatzel,Aqua Tail,level 46
Floatzel,Agility,level 51
Floatzel,Hydro Pump,level 57
Floatzel,Wave Crash,level 62
Floatzel,Tackle,level 1
Floatzel,Agility,TM
Floatzel,Baton Pass,TM
Floatzel,Blizzard,TM
Floatzel,Body Slam,TM
Floatzel,Brick Break,TM
Floatzel,Bulk Up,TM
Floatzel,Chilling Water,TM
Floatzel,Crunch,TM
Floatzel,Dig,TM
Floatzel,Endure,TM
Floatzel,Facade,TM
Floatzel,Fling,TM
Floatzel,Focus Blast,TM
Floatzel,Giga Impact,TM
Floatzel,Helping Hand,TM
Floatzel,Hydro Pump,TM
Floatzel,Hyper Beam,TM
Floatzel,Ice Beam,TM
Floatzel,Ice Fang,TM
Floatzel,Ice Punch,TM
Floatzel,Ice Spinner,TM
Floatzel,Icy Wind,TM
Floatzel,Liquidation,TM
Floatzel,Low Kick,TM
Floatzel,Low Sweep,TM
Floatzel,Metronome,TM
Floatzel,Mud-Slap,TM
Floatzel,Protect,TM
Floatzel,Rain Dance,TM
Floatzel,Rest,TM
Floatzel,Rock Tomb,TM
Floatzel,Scary Face,TM
Floatzel,Sleep Talk,TM
Floatzel,Snarl,TM
Floatzel,Substitute,TM
Floatzel,Surf,TM
Floatzel,Swift,TM
Floatzel,Take Down,TM
Floatzel,Taunt,TM
Floatzel,Tera Blast,TM
Floatzel,Thief,TM
Floatzel,Waterfall,TM
Floatzel,Water Pulse,TM
Floatzel,Aqua Ring,egg move
Floatzel,Baton Pass,egg move
Floatzel,Fury Cutter,egg move
Floatzel,Fury Swipes,egg move
Floatzel,Headbutt,egg move
Floatzel,Helping Hand,egg move
Floatzel,Mud-Slap,egg move
Floatzel,Slash,egg move
Floatzel,Attract,Past generation only
Floatzel,Brine,Past generation only
Floatzel,Captivate,Past generation only
Floatzel,Confide,Past generation only
Floatzel,Dive,Past generation only
Floatzel,Double Team,Past generation only
Floatzel,Echoed Voice,Past generation only
Floatzel,Focus Punch,Past generation only
Floatzel,Frustration,Past generation only
Floatzel,Hail,Past generation only
Floatzel,Hidden Power,Past generation only
Floatzel,Iron Tail,Past generation only
Floatzel,Natural Gift,Past generation only
Floatzel,Payback,Past generation only
Floatzel,Power-Up Punch,Past generation only
Floatzel,Pursuit,Past generation only
Floatzel,Razor Wind,Past generation only
Floatzel,Return,Past generation only
Floatzel,Roar,Past generation only
Floatzel,Rock Smash,Past generation only
Floatzel,Round,Past generation only
Floatzel,Scald,Past generation only
Floatzel,Secret Power,Past generation only
Floatzel,Snore,Past generation only
Floatzel,Sonic Boom,Past generation only
Floatzel,Strength,Past generation only
Floatzel,Swagger,Past generation only
Floatzel,Torment,Past generation only
Floatzel,Toxic,Past generation only
Floatzel,Water Sport,Past generation only
Cherubi,Morning Sun,level 1
Cherubi,Tackle,level 1
Cherubi,Leafage,level 5
Cherubi,Growth,level 10
Cherubi,Helping Hand,level 15
Cherubi,Magical Leaf,level 20
Cherubi,Leech Seed,level 26
Cherubi,Take Down,level 30
Cherubi,Petal Blizzard,level 35
Cherubi,Worry Seed,level 40
Cherubi,Solar Beam,level 45
Cherubi,Attract,TM
Cherubi,Bullet Seed,TM
Cherubi,Dazzling Gleam,TM
Cherubi,Draining Kiss,TM
Cherubi,Endure,TM
Cherubi,Energy Ball,TM
Cherubi,Facade,TM
Cherubi,Giga Drain,TM
Cherubi,Grass Knot,TM
Cherubi,Grassy Terrain,TM
Cherubi,Helping Hand,TM
Cherubi,Magical Leaf,TM
Cherubi,Pollen Puff,TM
Cherubi,Protect,TM
Cherubi,Rest,TM
Cherubi,Round,TM
Cherubi,Safeguard,TM
Cherubi,Seed Bomb,TM
Cherubi,Sleep Talk,TM
Cherubi,Snore,TM
Cherubi,Solar Beam,TM
Cherubi,Substitute,TM
Cherubi,Sunny Day,TM
Cherubi,Swords Dance,TM
Cherubi,Weather Ball,TM
Cherubi,Grassy Glide,move tutor
Cherubi,Aromatherapy,egg move
Cherubi,Defense Curl,egg move
Cherubi,Flower Shield,egg move
Cherubi,Healing Wish,egg move
Cherubi,Heal Pulse,egg move
Cherubi,Nature Power,egg move
Cherubi,Razor Leaf,egg move
Cherubi,Rollout,egg move
Cherubi,Sweet Scent,egg move
Cherubi,Tickle,egg move
Cherubi,Captivate,Past generation only
Cherubi,Confide,Past generation only
Cherubi,Double Team,Past generation only
Cherubi,Flash,Past generation only
Cherubi,Frustration,Past generation only
Cherubi,Grass Whistle,Past generation only
Cherubi,Hidden Power,Past generation only
Cherubi,Lucky Chant,Past generation only
Cherubi,Natural Gift,Past generation only
Cherubi,Return,Past generation only
Cherubi,Secret Power,Past generation only
Cherubi,Swagger,Past generation only
Cherubi,Synthesis,Past generation only
Cherubi,Toxic,Past generation only
Cherrim,Sunny Day,level 1
Cherrim,Flower Shield,level 1
Cherrim,Growth,level 1
Cherrim,Leafage,level 1
Cherrim,Morning Sun,level 1
Cherrim,Tackle,level 1
Cherrim,Helping Hand,level 15
Cherrim,Magical Leaf,level 20
Cherrim,Leech Seed,level 28
Cherrim,Take Down,level 34
Cherrim,Petal Blizzard,level 41
Cherrim,Worry Seed,level 48
Cherrim,Solar Beam,level 55
Cherrim,Petal Dance,level 62
Cherrim,Attract,TM
Cherrim,Bullet Seed,TM
Cherrim,Dazzling Gleam,TM
Cherrim,Draining Kiss,TM
Cherrim,Endure,TM
Cherrim,Energy Ball,TM
Cherrim,Facade,TM
Cherrim,Giga Drain,TM
Cherrim,Giga Impact,TM
Cherrim,Grass Knot,TM
Cherrim,Grassy Terrain,TM
Cherrim,Helping Hand,TM
Cherrim,Hyper Beam,TM
Cherrim,Magical Leaf,TM
Cherrim,Play Rough,TM
Cherrim,Pollen Puff,TM
Cherrim,Protect,TM
Cherrim,Rest,TM
Cherrim,Round,TM
Cherrim,Safeguard,TM
Cherrim,Seed Bomb,TM
Cherrim,Sleep Talk,TM
Cherrim,Snore,TM
Cherrim,Solar Beam,TM
Cherrim,Solar Blade,TM
Cherrim,Substitute,TM
Cherrim,Sunny Day,TM
Cherrim,Swords Dance,TM
Cherrim,Weather Ball,TM
Cherrim,Grassy Glide,move tutor
Cherrim,Aromatherapy,egg move
Cherrim,Defense Curl,egg move
Cherrim,Flower Shield,egg move
Cherrim,Healing Wish,egg move
Cherrim,Heal Pulse,egg move
Cherrim,Nature Power,egg move
Cherrim,Razor Leaf,egg move
Cherrim,Rollout,egg move
Cherrim,Sweet Scent,egg move
Cherrim,Tickle,egg move
Cherrim,Captivate,Past generation only
Cherrim,Confide,Past generation only
Cherrim,Double Team,Past generation only
Cherrim,Flash,Past generation only
Cherrim,Frustration,Past generation only
Cherrim,Hidden Power,Past generation only
Cherrim,Laser Focus,Past generation only
Cherrim,Lucky Chant,Past generation only
Cherrim,Natural Gift,Past generation only
Cherrim,Return,Past generation only
Cherrim,Secret Power,Past generation only
Cherrim,Swagger,Past generation only
Cherrim,Synthesis,Past generation only
Cherrim,Toxic,Past generation only
Shellos,Mud-Slap,level 1
Shellos,Water Gun,level 1
Shellos,Harden,level 5
Shellos,Recover,level 10
Shellos,Water Pulse,level 15
Shellos,Ancient Power,level 20
Shellos,Body Slam,level 25
Shellos,Muddy Water,level 31
Shellos,Earth Power,level 35
Shellos,Rain Dance,level 40
Shellos,Memento,level 45
Shellos,Amnesia,TM
Shellos,Blizzard,TM
Shellos,Body Slam,TM
Shellos,Bulldoze,TM
Shellos,Chilling Water,TM
Shellos,Earth Power,TM
Shellos,Endure,TM
Shellos,Facade,TM
Shellos,Helping Hand,TM
Shellos,Hydro Pump,TM
Shellos,Ice Beam,TM
Shellos,Icy Wind,TM
Shellos,Liquidation,TM
Shellos,Mud Shot,TM
Shellos,Mud-Slap,TM
Shellos,Protect,TM
Shellos,Rain Dance,TM
Shellos,Rest,TM
Shellos,Rock Slide,TM
Shellos,Rock Tomb,TM
Shellos,Sandstorm,TM
Shellos,Sleep Talk,TM
Shellos,Snowscape,TM
Shellos,Stealth Rock,TM
Shellos,Stone Edge,TM
Shellos,Substitute,TM
Shellos,Surf,TM
Shellos,Take Down,TM
Shellos,Tera Blast,TM
Shellos,Waterfall,TM
Shellos,Water Pulse,TM
Shellos,Acid Armor,egg move
Shellos,Clear Smog,egg move
Shellos,Counter,egg move
Shellos,Curse,egg move
Shellos,Mirror Coat,egg move
Shellos,Mist,egg move
Shellos,Sludge,egg move
Shellos,Spit Up,egg move
Shellos,Stockpile,egg move
Shellos,Swallow,egg move
Shellos,Yawn,egg move
Shellos,Attract,Past generation only
Shellos,Brine,Past generation only
Shellos,Captivate,Past generation only
Shellos,Confide,Past generation only
Shellos,Dive,Past generation only
Shellos,Double Team,Past generation only
Shellos,Fissure,Past generation only
Shellos,Frustration,Past generation only
Shellos,Hail,Past generation only
Shellos,Headbutt,Past generation only
Shellos,Hidden Power,Past generation only
Shellos,Infestation,Past generation only
Shellos,Mud Bomb,Past generation only
Shellos,Mud Sport,Past generation only
Shellos,Natural Gift,Past generation only
Shellos,Pain Split,Past generation only
Shellos,Return,Past generation only
Shellos,Round,Past generation only
Shellos,Scald,Past generation only
Shellos,Secret Power,Past generation only
Shellos,Skitter Smack,Past generation only
Shellos,Snore,Past generation only
Shellos,String Shot,Past generation only
Shellos,Swagger,Past generation only
Shellos,Toxic,Past generation only
Shellos,Trump Card,Past generation only
Shellos,Whirlpool,Past generation only
Gastrodon,Harden,level 1
Gastrodon,Mud-Slap,level 1
Gastrodon,Recover,level 1
Gastrodon,Water Gun,level 1
Gastrodon,Water Pulse,level 15
Gastrodon,Ancient Power,level 20
Gastrodon,Body Slam,level 25
Gastrodon,Muddy Water,level 33
Gastrodon,Earth Power,level 39
Gastrodon,Rain Dance,level 46
Gastrodon,Memento,level 53
Gastrodon,Amnesia,TM
Gastrodon,Blizzard,TM
Gastrodon,Body Slam,TM
Gastrodon,Bulldoze,TM
Gastrodon,Chilling Water,TM
Gastrodon,Dig,TM
Gastrodon,Earth Power,TM
Gastrodon,Earthquake,TM
Gastrodon,Endure,TM
Gastrodon,Facade,TM
Gastrodon,Giga Impact,TM
Gastrodon,Helping Hand,TM
Gastrodon,Hydro Pump,TM
Gastrodon,Hyper Beam,TM
Gastrodon,Ice Beam,TM
Gastrodon,Icy Wind,TM
Gastrodon,Liquidation,TM
Gastrodon,Mud Shot,TM
Gastrodon,Mud-Slap,TM
Gastrodon,Protect,TM
Gastrodon,Rain Dance,TM
Gastrodon,Rest,TM
Gastrodon,Rock Blast,TM
Gastrodon,Rock Slide,TM
Gastrodon,Rock Tomb,TM
Gastrodon,Sandstorm,TM
Gastrodon,Sleep Talk,TM
Gastrodon,Sludge Bomb,TM
Gastrodon,Snowscape,TM
Gastrodon,Spikes,TM
Gastrodon,Stealth Rock,TM
Gastrodon,Stomping Tantrum,TM
Gastrodon,Stone Edge,TM
Gastrodon,Substitute,TM
Gastrodon,Surf,TM
Gastrodon,Take Down,TM
Gastrodon,Tera Blast,TM
Gastrodon,Waterfall,TM
Gastrodon,Water Pulse,TM
Gastrodon,Acid Armor,egg move
Gastrodon,Clear Smog,egg move
Gastrodon,Counter,egg move
Gastrodon,Curse,egg move
Gastrodon,Mirror Coat,egg move
Gastrodon,Mist,egg move
Gastrodon,Sludge,egg move
Gastrodon,Spit Up,egg move
Gastrodon,Stockpile,egg move
Gastrodon,Swallow,egg move
Gastrodon,Yawn,egg move
Gastrodon,Earth Power,Event
Gastrodon,Ice Beam,Event
Gastrodon,Protect,Event
